h1_cplx_snr_amp	h1_cplx_snr_arg	h1_optimal_snr	l1_cplx_snr_amp	l1_cplx_snr_arg	l1_optimal_snr	lal_approximant	using_fast_sgf	amp_beta1	amp_beta2	amp_beta3	dec	deltalogl	deltaloglh1	deltalogll1	logl	logprior	loghrss	logw	matched_filter_snr	mtotal	mtotal_ref	optimal_snr	phi_orb	phase_beta1	phase_beta2	phase_beta3	alpha	psi	ra	signalmodelflag	theta_jn	time	
3.42193127883024e+01	-1.55461844854140e-02	3.28990213269713e+01	3.89151914618037e+01	-1.86573724692000e-02	4.01358602711330e+01	0.00000000000000e+00	0.00000000000000e+00	-3.89380571674062e-01	-1.45021954296793e+02	4.23236387729490e+02	8.35884491212270e-02	1.34065226928116e+03	5.84473060167080e+02	7.56179209114081e+02	-2.29917929785698e+03	1.55945679826889e+02	-5.16497258057042e+01	-5.16442232237180e+01	5.17814421027609e+01	3.41012354690191e+02	1.00000000000000e+02	5.18963667704824e+01	5.69825418489237e+00	3.96674956470714e+00	2.19942164253484e+02	4.65539807540298e+02	3.32423348012533e+00	2.91027373897401e+00	3.41780493592564e+00	1.00000000000000e+00	2.74629957845241e-01	1.12662118408144e+09	
3.43681386163937e+01	6.08488925097910e-02	3.38023467304912e+01	3.88075223019017e+01	-2.54444170560710e-02	3.93292147679930e+01	0.00000000000000e+00	0.00000000000000e+00	-5.25135503594535e-01	-1.01385121840899e+02	2.98698949743762e+02	6.01485165861850e-02	1.34065615857584e+03	5.88274387237707e+02	7.52381771338135e+02	-2.29917540856230e+03	1.54861163521091e+02	-5.12876578449669e+01	-5.17046486699764e+01	5.17814481858967e+01	3.19011127699875e+02	1.00000000000000e+02	5.18592882592431e+01	3.37664756910008e+00	9.96339926979640e+00	3.90148588479029e+00	4.74811461500161e+02	4.86422164714702e+00	4.72427490142386e-01	3.43068799102709e+00	1.00000000000000e+00	8.83131641373640e-02	1.12662118408121e+09	
3.38796712674458e+01	2.72106518890960e-02	3.35943213400600e+01	3.91719336646158e+01	-4.56286105950000e-03	3.92214553082405e+01	0.00000000000000e+00	0.00000000000000e+00	6.78679698525454e-01	-1.39800997273915e+02	4.19744066553676e+02	6.81807461480290e-02	1.34065699049560e+03	5.73454016640627e+02	7.67202973854976e+02	-2.29917457664254e+03	1.54933017031087e+02	-5.13117810470655e+01	-5.03528129133597e+01	5.17815937799433e+01	3.23067458841784e+02	1.00000000000000e+02	5.16420466557582e+01	4.04463061027664e+00	1.53315951671617e+01	7.50209532085977e+01	4.83326019109983e+02	3.23785154534335e+00	2.18234935667356e+00	3.43264395702089e+00	1.00000000000000e+00	8.15540241282375e-01	1.12662118408137e+09	
3.41638062523892e+01	1.62723027662990e-02	3.27218324301624e+01	3.89624037445232e+01	2.60548315355000e-02	3.96447155029163e+01	0.00000000000000e+00	0.00000000000000e+00	-2.99386746804766e-01	-1.44967508190341e+02	4.23116868871590e+02	8.41378220192160e-02	1.34067259487064e+03	5.82395184367249e+02	7.58277410503395e+02	-2.29915897226750e+03	1.56014122986011e+02	-5.16725555855612e+01	-5.24289289235484e+01	5.17830911315515e+01	3.40959009497604e+02	1.00000000000000e+02	5.14044918746874e+01	5.69528965906286e+00	3.98712438006185e+00	2.19371592342312e+02	4.65587238170700e+02	3.32631880856986e+00	2.87514559657662e+00	3.42147618258532e+00	1.00000000000000e+00	2.31825628774421e-01	1.12662118408136e+09	
3.41219903268554e+01	-2.54840642911660e-02	3.27421172430780e+01	3.89989119840157e+01	-1.59026716679290e-02	3.98901764371785e+01	0.00000000000000e+00	0.00000000000000e+00	-3.65216868777236e-01	-1.44964173661549e+02	4.23117692110045e+02	8.53419182913880e-02	1.34070400734201e+03	5.80840322386723e+02	7.59863684955291e+02	-2.29912755979613e+03	1.56022851688814e+02	-5.16754992464655e+01	-4.97257636869096e+01	5.17826118339425e+01	3.40960137937420e+02	1.00000000000000e+02	5.16069028110455e+01	5.69937197712083e+00	3.98829688239323e+00	2.19371679976340e+02	4.65587840080326e+02	3.32101758752006e+00	2.88950984062773e+00	3.41920161641761e+00	1.00000000000000e+00	2.01253761815760e-01	1.12662118408139e+09	
3.43760768606142e+01	6.72813341613100e-02	3.43558239273458e+01	3.88614836564234e+01	-4.33445328007120e-02	4.03517211576000e+01	0.00000000000000e+00	0.00000000000000e+00	-8.23102709506043e-01	-9.25215331231206e+01	2.67784017832173e+02	5.96190515865730e-02	1.34070925303391e+03	5.88185029188270e+02	7.52524223845637e+02	-2.29912231410424e+03	1.54475181167194e+02	-5.11589864788936e+01	-5.13827520301210e+01	5.17963120204592e+01	3.20931134319998e+02	1.00000000000000e+02	5.29960756859174e+01	2.02620620586899e+00	-4.25609989737048e+00	6.37602491768124e+01	4.57232052406512e+02	5.42339351259748e+00	1.82019777320265e-01	3.42595579728475e+00	1.00000000000000e+00	3.90896178649840e-02	1.12662118408107e+09	
3.42772223263378e+01	6.79758527670240e-02	3.28844401289341e+01	3.89492860329605e+01	2.05284883030700e-02	4.05950794439990e+01	0.00000000000000e+00	0.00000000000000e+00	-9.34391658836877e-01	-1.04692263935919e+02	3.22139589817179e+02	7.89956500588380e-02	1.34072683217338e+03	5.83890860269096e+02	7.56835971904281e+02	-2.29910473496477e+03	1.54901213516889e+02	-5.13014456412630e+01	-5.06222695005659e+01	5.17847831499023e+01	3.19678399582014e+02	1.00000000000000e+02	5.22431514904876e+01	7.05713712297898e-01	-4.49099203594992e+01	1.49044888844938e+02	4.36145959752540e+02	4.20192268421961e+00	8.59120201338028e-01	3.41015281486188e+00	1.00000000000000e+00	3.52906848387949e-01	1.12662118408156e+09	
3.42354373297311e+01	2.07591441456000e-02	3.28037867250395e+01	3.89247743664713e+01	-4.37742724742800e-02	3.83840387762659e+01	0.00000000000000e+00	0.00000000000000e+00	8.40657554260659e-01	-8.61665799581043e+01	3.03273930519501e+02	6.24322238301010e-02	1.34075737927686e+03	5.84765796370981e+02	7.55991582905883e+02	-2.29907418786128e+03	1.54608819359081e+02	-5.12035898392478e+01	-4.91282145619957e+01	5.17998625536358e+01	3.23792027248052e+02	1.00000000000000e+02	5.04918097940623e+01	5.86399349865804e-01	-7.91644255408890e+00	1.93196900027470e+02	4.49702647227377e+02	3.24426357408039e+00	8.51201635351998e-01	3.42912398699976e+00	1.00000000000000e+00	4.88265397363483e-01	1.12662118408130e+09	
3.41393273725917e+01	7.85627099255070e-02	3.32495441475471e+01	3.90860256926867e+01	-4.47850721478140e-02	3.81634157789295e+01	0.00000000000000e+00	0.00000000000000e+00	-5.35104546200860e-01	-1.07982521082909e+02	3.22422247678256e+02	5.16868064526040e-02	1.34078719155510e+03	5.78849753318696e+02	7.61937438236407e+02	-2.29904437558304e+03	1.54089527114496e+02	-5.10302878242183e+01	-4.98662612309718e+01	5.17973947137130e+01	3.19027167323353e+02	1.00000000000000e+02	5.06159904569211e+01	4.28963297234397e-01	-3.22334184305288e+00	-1.55660833468601e+01	4.92649627950638e+02	4.67437753735962e+00	7.69210516459770e-01	3.43358183233661e+00	1.00000000000000e+00	8.28815342518686e-01	1.12662118408119e+09	
3.41342293438892e+01	2.80059458631590e-02	3.46390132340776e+01	3.89798576118991e+01	-9.16748204189300e-03	4.02306716348848e+01	0.00000000000000e+00	0.00000000000000e+00	8.38017156016303e-01	-1.21185391667103e+02	3.60886414647651e+02	6.69758080263940e-02	1.34084823011640e+03	5.81981745100684e+02	7.58866485015720e+02	-2.29898333702174e+03	1.55333437766593e+02	-5.14452274416226e+01	-5.25011230472330e+01	5.18010943203429e+01	3.40641597023302e+02	1.00000000000000e+02	5.30883054732822e+01	3.36949573438818e+00	-1.74301793299001e+01	1.38346049855178e+02	4.89370674772981e+02	2.00019226696940e-01	3.02052049718725e+00	3.43526246231778e+00	1.00000000000000e+00	3.10361592576752e-01	1.12662118408095e+09	
3.41642837147124e+01	9.58048866293100e-03	3.32981344008196e+01	3.89919645706133e+01	-4.66626628626200e-02	3.76514050522909e+01	0.00000000000000e+00	0.00000000000000e+00	3.24807195638514e-01	-1.30260557198398e+02	4.16723471657941e+02	5.67952193892300e-02	1.34086189058034e+03	5.83171825892866e+02	7.57690064687475e+02	-2.29896967655780e+03	1.55454981900033e+02	-5.14855318721151e+01	-5.25739259106629e+01	5.18084096154848e+01	3.22692711880639e+02	1.00000000000000e+02	5.02632475769993e+01	4.18670616406306e+00	1.65899332819601e+01	4.32027250312152e+01	4.90340063947391e+02	3.68528171722045e+00	1.92452251352264e+00	3.44302844816865e+00	1.00000000000000e+00	5.82715749508211e-01	1.12662118408123e+09	
3.41348925412308e+01	3.19488952775880e-02	3.39008231829474e+01	3.89789856027824e+01	1.46026675713400e-03	4.02328822335174e+01	0.00000000000000e+00	0.00000000000000e+00	-1.19769014378992e-01	-1.38066833104195e+02	4.17810084142988e+02	7.28439188569630e-02	1.34087036332570e+03	5.81977504432485e+02	7.58892858893214e+02	-2.29896120381245e+03	1.55382256512522e+02	-5.14616373268166e+01	-5.16962809610690e+01	5.17920070536241e+01	3.19590679288775e+02	1.00000000000000e+02	5.26113165136317e+01	2.88736512123817e+00	1.35375645486887e+01	3.00567355475890e+01	4.74312752713635e+02	3.89422307052472e+00	2.98083515514588e-01	3.42639901424904e+00	1.00000000000000e+00	5.65708449019352e-01	1.12662118408143e+09	
3.42482542792244e+01	4.73606605634530e-02	3.28393508609862e+01	3.89589592141857e+01	-3.25493539375020e-02	4.06366838254515e+01	0.00000000000000e+00	0.00000000000000e+00	1.65316498621895e-01	-1.37747231527652e+02	4.38911461061466e+02	7.28028061610440e-02	1.34087212989809e+03	5.84217833503874e+02	7.56654296394221e+02	-2.29895943724005e+03	1.55789506421180e+02	-5.15973862966132e+01	-5.07101966025046e+01	5.17875992129978e+01	3.19297939507269e+02	1.00000000000000e+02	5.22471342496473e+01	3.49053079730606e+00	3.16295318271825e+01	5.32634140748081e+01	4.66139625468320e+02	3.13348658275584e+00	8.66241778022402e-01	3.40754776468825e+00	1.00000000000000e+00	3.58344710188384e-01	1.12662118408178e+09	
3.38831860232480e+01	3.90754167293840e-02	3.38480580339476e+01	3.92002778176583e+01	1.25302055935190e-02	4.01870869182657e+01	0.00000000000000e+00	0.00000000000000e+00	-8.47475964551602e-01	-1.03035503064879e+02	2.97283829425757e+02	7.54785408874240e-02	1.34087938981871e+03	5.73159063157825e+02	7.67720326660882e+02	-2.29895217731944e+03	1.54880088567631e+02	-5.12943132604915e+01	-5.23460870099112e+01	5.17911479380907e+01	3.20814220624100e+02	1.00000000000000e+02	5.25422971295101e+01	3.01324407457184e+00	-7.13732792263727e-01	5.90871753806222e+01	4.58959303369033e+02	5.28809146772477e+00	9.39375160437030e-01	3.42727102245611e+00	1.00000000000000e+00	1.34810948792940e-02	1.12662118408099e+09	
3.43117677022304e+01	5.58469469370460e-02	3.31091195698517e+01	3.88960480749338e+01	2.88279211289170e-02	4.03527372303676e+01	0.00000000000000e+00	0.00000000000000e+00	-5.40050106739363e-01	-1.14433056094222e+02	3.29317266704291e+02	7.95661798824670e-02	1.34089256526379e+03	5.86154405319134e+02	7.54738159944656e+02	-2.29893900187435e+03	1.54376529813406e+02	-5.11265661824803e+01	-5.25577463289731e+01	5.17875757035724e+01	3.18814163926815e+02	1.00000000000000e+02	5.21972911239064e+01	2.70180424160875e+00	-8.72182711482892e+00	2.17286834938458e+01	4.67028581658766e+02	3.60597573986883e+00	3.32493449796871e-01	3.41633666620343e+00	1.00000000000000e+00	7.32398728371377e-01	1.12662118408152e+09	
3.41382173515537e+01	1.61814745859970e-02	3.42958152392990e+01	3.90151761612368e+01	-4.78995287019700e-02	4.03790938944993e+01	0.00000000000000e+00	0.00000000000000e+00	-5.05861024134451e-01	-9.89900843509900e+01	3.17762732459669e+02	6.58231137897760e-02	1.34089817271725e+03	5.82543245824804e+02	7.58354926892442e+02	-2.29893339442090e+03	1.54775742539990e+02	-5.12593034824330e+01	-5.28761685450158e+01	5.17994729496361e+01	3.24635776142004e+02	1.00000000000000e+02	5.29780536323195e+01	1.59465483269012e+00	-3.79878009827896e+01	2.41430233932207e+02	4.25543647250716e+02	6.22266608516757e+00	2.97363229080072e+00	3.42819329942673e+00	1.00000000000000e+00	3.80188431415788e-01	1.12662118408097e+09	
3.43066828614073e+01	5.07778043702660e-02	3.53761005788940e+01	3.88704572801455e+01	-4.11273062500300e-03	4.01934841690755e+01	0.00000000000000e+00	0.00000000000000e+00	-7.12463987613302e-01	-9.20997611959552e+01	2.68102794114122e+02	6.00968419723140e-02	1.34090595335839e+03	5.86338141964363e+02	7.54567811394029e+02	-2.29892561377975e+03	1.54415203242215e+02	-5.11390033818201e+01	-5.22981157417872e+01	5.18150739687035e+01	3.19240485045011e+02	1.00000000000000e+02	5.35442308920181e+01	1.96460576126826e+00	-6.23456392748223e+00	6.69425401408474e+01	4.55148950850919e+02	5.22332261986457e+00	2.12096950479469e-01	3.44204339800648e+00	1.00000000000000e+00	2.04367381087150e-01	1.12662118408084e+09	
3.42354328560849e+01	5.06757547407810e-02	3.17760495145744e+01	3.89860276070459e+01	-2.71942524752080e-02	3.86959898761826e+01	0.00000000000000e+00	0.00000000000000e+00	4.54821312862331e-01	-9.15092583333521e+01	3.04476021333314e+02	6.95237933203070e-02	1.34096692980502e+03	5.81611608659221e+02	7.59355321145797e+02	-2.29886463733313e+03	1.54906297915717e+02	-5.13029055480298e+01	-5.09144601913677e+01	5.18168119524317e+01	3.23711865359324e+02	1.00000000000000e+02	5.00709192570928e+01	6.35548170757617e-01	-4.74890067154385e+00	1.57482016548188e+02	4.58927714621725e+02	1.65231861238655e+00	3.08453584731149e-01	3.41344380914050e+00	1.00000000000000e+00	2.75134314355153e-01	1.12662118408166e+09	
3.41967237249721e+01	9.92909648528010e-02	3.52107398195844e+01	3.91210316409813e+01	-5.39247111831280e-02	3.98057392819521e+01	0.00000000000000e+00	0.00000000000000e+00	-1.24184743070621e-01	-1.27807545179048e+02	3.83280780093507e+02	4.33353078829330e-02	1.34099289219670e+03	5.78263329078996e+02	7.62729563117706e+02	-2.29883867494144e+03	1.55149816068311e+02	-5.13835851122680e+01	-5.28288146239015e+01	5.18051965467574e+01	3.18050539155711e+02	1.00000000000000e+02	5.31440784888139e+01	4.65513813619297e+00	3.36229148482130e+01	-6.53499007377591e+01	4.98514029917984e+02	4.12872375177463e+00	3.55924775362552e-01	3.43625817756232e+00	1.00000000000000e+00	4.74784590233762e-01	1.12662118408098e+09	
3.39086010757458e+01	5.59781610398250e-02	3.27530055546998e+01	3.92129311445151e+01	-1.82751879409250e-02	3.88613705974258e+01	0.00000000000000e+00	0.00000000000000e+00	5.67121412754160e-02	-1.19998795631179e+02	3.60123329681111e+02	6.63082601652920e-02	1.34100001248220e+03	5.72489290996161e+02	7.68510721486037e+02	-2.29883155465595e+03	1.54517390707534e+02	-5.11731969043616e+01	-5.23099730109091e+01	5.17971939945229e+01	3.23270784038092e+02	1.00000000000000e+02	5.08228836015497e+01	1.74410978477549e+00	-2.23947279545208e+00	1.03851572271106e+02	4.65179593748006e+02	1.41890481939539e+00	5.16283568880329e-01	3.42462563825317e+00	1.00000000000000e+00	8.05293357672608e-01	1.12662118408124e+09	
3.41315026415495e+01	-3.42699854494500e-03	3.30673290698355e+01	3.90174352203608e+01	-1.62398202533100e-02	4.09470403395828e+01	0.00000000000000e+00	0.00000000000000e+00	-3.97623181890475e-01	-1.18860792307693e+02	3.47584196967507e+02	8.55717783946530e-02	1.34101464298948e+03	5.81906876055976e+02	7.59107766933502e+02	-2.29881692414867e+03	1.54585006308767e+02	-5.11962240168087e+01	-5.14652897078710e+01	5.17950715053054e+01	3.19585688696519e+02	1.00000000000000e+02	5.26318189347870e+01	2.71351502792495e+00	-3.97652917782673e+00	2.03798605966493e+01	4.71314442049383e+02	3.94424731010648e+00	2.57999421522813e-01	3.41060406057821e+00	1.00000000000000e+00	7.05409993683128e-01	1.12662118408166e+09	
3.41399970246123e+01	9.27695194200270e-02	3.18641409329163e+01	3.91319202383793e+01	5.97179442743100e-03	3.86567223415007e+01	0.00000000000000e+00	0.00000000000000e+00	2.07072752421667e-01	-1.42541025212201e+02	4.36094580769936e+02	6.86189860490710e-02	1.34101592241811e+03	5.75502211499380e+02	7.65513710918730e+02	-2.29881564472004e+03	1.55500743522324e+02	-5.15010332182732e+01	-5.19839547043670e+01	5.18169027687739e+01	3.18895343368833e+02	1.00000000000000e+02	5.00965633509987e+01	4.26983841917772e+00	2.91323099709911e+01	-5.96252448806420e+01	4.94498255381579e+02	4.85849004433713e+00	2.84243642455660e-02	3.41471905721602e+00	1.00000000000000e+00	6.27404633679113e-01	1.12662118408145e+09	
3.42045592379975e+01	-1.02751003615880e-02	3.30627277092116e+01	3.89298748730068e+01	-1.00698740168670e-02	4.02925835875174e+01	0.00000000000000e+00	0.00000000000000e+00	-5.48786329124984e-01	-1.44667156311688e+02	4.23359119923841e+02	8.38493938710880e-02	1.34102391138542e+03	5.84264348544301e+02	7.56759562841120e+02	-2.29880765575272e+03	1.55906770393663e+02	-5.16367632936940e+01	-5.29307398054757e+01	5.17895541441873e+01	3.40906652182735e+02	1.00000000000000e+02	5.21213608392044e+01	2.55609545705882e+00	3.90746457116831e+00	2.19943472682549e+02	4.65599325735531e+02	1.25284657247204e+00	2.91717660826172e+00	3.41852897764570e+00	1.00000000000000e+00	3.05408016589145e-01	1.12662118408146e+09	
3.45192054545320e+01	1.24804992854643e-01	3.57115517765578e+01	3.89122512732095e+01	-1.83508639539380e-02	4.05121425800810e+01	0.00000000000000e+00	0.00000000000000e+00	8.50101035579605e-01	-1.12773762802190e+02	3.55539223550963e+02	4.62153828255760e-02	1.34102506944919e+03	5.85488671333188e+02	7.55536398115998e+02	-2.29880649768896e+03	1.54466008970564e+02	-5.11556924272481e+01	-4.98020890475477e+01	5.18340015710874e+01	3.19505036527071e+02	1.00000000000000e+02	5.40050796381098e+01	4.45390709458570e+00	2.24513301302386e+01	1.52291740874649e+01	4.72486132260614e+02	2.35815221051975e+00	1.45549792024253e+00	3.43597995619139e+00	1.00000000000000e+00	6.97002209385377e-01	1.12662118408095e+09	
3.41920431823724e+01	5.19323968010330e-02	3.37269942224520e+01	3.90035748267186e+01	-5.10187100148090e-02	3.79333753148965e+01	0.00000000000000e+00	0.00000000000000e+00	6.39237976839229e-01	-9.18835869280830e+01	3.02139850339069e+02	4.85131563495330e-02	1.34102668306544e+03	5.82885054531437e+02	7.58141628534008e+02	-2.29880488407270e+03	1.54844332439352e+02	-5.12818365548006e+01	-4.96438273864741e+01	5.17989909078300e+01	3.23218293183266e+02	1.00000000000000e+02	5.07587539451286e+01	1.02872993634331e+00	6.40284774493873e+00	1.49360381856422e+02	4.61598936905452e+02	3.36808680780131e+00	4.23874924897193e-01	3.44126844474422e+00	1.00000000000000e+00	2.47252972014202e-01	1.12662118408103e+09	
3.42292232506936e+01	5.99893047771420e-02	3.28444565780027e+01	3.89881455906889e+01	-3.42061621528110e-02	4.03491455897636e+01	0.00000000000000e+00	0.00000000000000e+00	1.96021531027347e-01	-1.37523316163382e+02	4.38803238440917e+02	6.91038219077620e-02	1.34103011153403e+03	5.82838768337759e+02	7.58191343196275e+02	-2.29880145560411e+03	1.55787510357524e+02	-5.15966333097900e+01	-5.21913764330665e+01	5.17891572305097e+01	3.19240072854537e+02	1.00000000000000e+02	5.20270302605122e+01	3.50188789144696e+00	3.30431605906483e+01	5.33750440583089e+01	4.66233367125149e+02	3.13656844730277e+00	8.51078409818232e-01	3.40949897205001e+00	1.00000000000000e+00	3.60353042321913e-01	1.12662118408171e+09	
3.41197253302727e+01	4.98948577141070e-02	3.38171125413194e+01	3.90383914131170e+01	-4.52133454407400e-02	3.90067132081173e+01	0.00000000000000e+00	0.00000000000000e+00	-4.36949992704572e-01	-9.68611207310037e+01	3.11266905265954e+02	5.66897099593540e-02	1.34103742782371e+03	5.80596110191470e+02	7.60441317632243e+02	-2.29879413931443e+03	1.54883680810618e+02	-5.12950961778775e+01	-5.21219170930070e+01	5.17890125302174e+01	3.24650114250379e+02	1.00000000000000e+02	5.16248077568582e+01	1.58756167940608e+00	-3.84680596499555e+01	2.42243881222133e+02	4.25488715902992e+02	4.69967222758591e+00	2.98181088709073e+00	3.43388300966163e+00	1.00000000000000e+00	2.61632224003786e-01	1.12662118408075e+09	
3.40658553738127e+01	4.03914050724090e-02	3.24251862497718e+01	3.90978019654840e+01	-3.94135896243820e-02	3.86650574924811e+01	0.00000000000000e+00	0.00000000000000e+00	8.12182461577782e-01	-9.11110444483970e+01	3.22850477349551e+02	6.53085150177600e-02	1.34104582633714e+03	5.77994424397077e+02	7.63051401940065e+02	-2.29878574080100e+03	1.54198119605454e+02	-5.10667512414144e+01	-5.19561583188575e+01	5.18063691931702e+01	3.24991003752795e+02	1.00000000000000e+02	5.04616624203886e+01	4.47217225737143e-01	-2.82582269729774e+00	1.58013320784340e+02	4.60477231836107e+02	3.73643704607337e+00	6.60949333542180e-02	3.42123310739901e+00	1.00000000000000e+00	7.88727364136688e-01	1.12662118408134e+09	
3.40735704937007e+01	-7.63792308639100e-03	3.26507057797581e+01	3.91518825810232e+01	-7.89610314019470e-02	3.93778535383977e+01	0.00000000000000e+00	0.00000000000000e+00	3.60616907033046e-01	-1.29120047408303e+02	3.95042844209022e+02	6.90802269644130e-02	1.34106511689812e+03	5.79459380053556e+02	7.61605736844562e+02	-2.29876645024003e+03	1.55354033851356e+02	-5.14521405967935e+01	-5.19954849108295e+01	5.17932375481574e+01	3.17144994105185e+02	1.00000000000000e+02	5.11535329885222e+01	4.51877997038778e+00	1.30956236863254e+01	-9.84771482930012e+01	4.96841848221336e+02	4.23791106092594e+00	3.57854587046880e-02	3.41814332861897e+00	1.00000000000000e+00	5.05613696492339e-01	1.12662118408130e+09	
3.41374255548377e+01	-4.14543503979200e-03	3.28667738489792e+01	3.90088763234384e+01	-1.18739823808890e-02	4.07602493972824e+01	0.00000000000000e+00	0.00000000000000e+00	-4.06183511498003e-01	-1.18767250659771e+02	3.47614597534554e+02	8.68604014338630e-02	1.34106546790629e+03	5.81864993423992e+02	7.59200474482298e+02	-2.29876609923186e+03	1.54608236622291e+02	-5.12040045800347e+01	-4.97176085773605e+01	5.17924093990350e+01	3.19819669070369e+02	1.00000000000000e+02	5.23605075812736e+01	2.70874941840373e+00	-3.97727501888979e+00	2.03588255880830e+01	4.71252592011446e+02	3.95472804435880e+00	2.53515931163550e-01	3.41038744076338e+00	1.00000000000000e+00	7.04209175591798e-01	1.12662118408169e+09	
3.42005152107675e+01	5.26086538202630e-02	3.65215259175998e+01	3.90528109967351e+01	-3.78494892375240e-02	4.02967117678818e+01	0.00000000000000e+00	0.00000000000000e+00	3.09393374364670e-02	-1.34216983925454e+02	3.96884590721096e+02	4.65598090015720e-02	1.34107627217211e+03	5.80415987295403e+02	7.60660284876706e+02	-2.29875529496604e+03	1.55063251907543e+02	-5.13547787357652e+01	-5.27119060586515e+01	5.18514018405775e+01	3.22407548756472e+02	1.00000000000000e+02	5.43842517154889e+01	5.94672312147133e-01	1.79304923196949e+01	3.79705436198689e+01	4.92096080129266e+02	1.52462814096927e-01	1.38883208070158e+00	3.44966642683782e+00	1.00000000000000e+00	5.92042013331990e-01	1.12662118408105e+09	
3.42216296185078e+01	3.44136852812860e-02	3.27206126833692e+01	3.89500689624826e+01	-3.64152357317440e-02	3.82349563893757e+01	0.00000000000000e+00	0.00000000000000e+00	-6.30912992811564e-01	-1.20466969019236e+02	3.61018378749118e+02	6.34118637042260e-02	1.34108136887179e+03	5.83770443864172e+02	7.57310925007614e+02	-2.29875019826636e+03	1.54723877916317e+02	-5.12419632658019e+01	-5.30087904828152e+01	5.18109289033450e+01	3.16211055553526e+02	1.00000000000000e+02	5.03244511591784e+01	4.78022711424418e+00	1.39196648643358e+01	-6.14487948649308e+01	4.81322226566043e+02	3.44602552774186e+00	7.85641375549824e-01	3.43058804309990e+00	1.00000000000000e+00	7.21523372964667e-01	1.12662118408108e+09	
3.44037998423795e+01	6.47519442705780e-02	3.56696504819754e+01	3.88913925847945e+01	-5.08892255703940e-02	4.06601731083981e+01	0.00000000000000e+00	0.00000000000000e+00	9.51813871503853e-01	-1.41032225605034e+02	4.30005501315502e+02	5.09547453465320e-02	1.34109654205369e+03	5.88437780506569e+02	7.52658761547121e+02	-2.29873502508446e+03	1.55235191415314e+02	-5.14121633901696e+01	-5.14808075249865e+01	5.18387387451241e+01	3.18826756809394e+02	1.00000000000000e+02	5.40885722007078e+01	4.86137435417406e+00	4.65566129450709e+01	-6.07323778439816e+01	4.92515425403222e+02	3.98863727607301e+00	3.34780508247946e-01	3.43609760469010e+00	1.00000000000000e+00	6.11853307389130e-01	1.12662118408105e+09	
3.43119782822433e+01	1.03499502317122e-01	3.54103121159536e+01	3.89764690168562e+01	6.08654449577000e-03	3.90392877884039e+01	0.00000000000000e+00	0.00000000000000e+00	1.11875582673318e-01	-1.34051502722506e+02	3.95880308123617e+02	4.54916516583870e-02	1.34110335815713e+03	5.81550947524906e+02	7.59552410632226e+02	-2.29872820898101e+03	1.54855396463363e+02	-5.12854771885481e+01	-5.17930550923189e+01	5.17979901150942e+01	3.23068316381098e+02	1.00000000000000e+02	5.27063202583435e+01	3.39068756394976e-01	1.87037404432524e+01	3.99817638309470e+01	4.94075946144655e+02	6.45706066476558e-01	1.14275265755871e+00	3.44946039492075e+00	1.00000000000000e+00	7.34179321046141e-01	1.12662118408107e+09	
3.40420923562598e+01	4.33358689439280e-02	3.27160758672607e+01	3.90950003641962e+01	-1.39098066566320e-02	4.00434378920309e+01	0.00000000000000e+00	0.00000000000000e+00	-2.94177037454058e-01	-1.18452060641195e+02	3.47707748114841e+02	7.57095386059650e-02	1.34111555850623e+03	5.77507244625948e+02	7.63608313880278e+02	-2.29871600863192e+03	1.54505788471439e+02	-5.11695523935571e+01	-4.93699924537735e+01	5.17903247150659e+01	3.19206388676524e+02	1.00000000000000e+02	5.17089792817968e+01	2.71308721734359e+00	-3.71161203748145e+00	2.03460496364988e+01	4.69801563794389e+02	3.90117931898783e+00	2.18474574829971e-01	3.41306426621056e+00	1.00000000000000e+00	7.47687923065161e-01	1.12662118408143e+09	
3.42110184633197e+01	2.05865306918790e-02	3.40275314304500e+01	3.89602418420678e+01	-5.84728522510750e-02	3.94802427524989e+01	0.00000000000000e+00	0.00000000000000e+00	-1.06823243246421e-01	-9.73612392256257e+01	3.07917278248915e+02	5.99356403700940e-02	1.34111961718190e+03	5.84933387774003e+02	7.56186229407900e+02	-2.29871194995624e+03	1.54802463604231e+02	-5.12680869403764e+01	-5.26557384235741e+01	5.17913858779903e+01	3.26494787605906e+02	1.00000000000000e+02	5.21206529414828e+01	7.79530320359360e-02	-1.98525159438884e+01	1.98117987861947e+02	4.52600148601426e+02	3.96707226649714e+00	6.79938452194035e-01	3.43178747173815e+00	1.00000000000000e+00	3.17684955071382e-01	1.12662118408125e+09	
3.41481537486803e+01	6.70105204697050e-02	3.34143177336138e+01	3.90200922072812e+01	7.99037763384000e-04	3.98854418496490e+01	0.00000000000000e+00	0.00000000000000e+00	5.62096947504257e-01	-9.92725534452370e+01	3.20549819912134e+02	6.75372285103840e-02	1.34112692670558e+03	5.80218040604391e+02	7.60908886101186e+02	-2.29870464043257e+03	1.54373825982765e+02	-5.11253694524218e+01	-5.12834514253931e+01	5.17910424796489e+01	3.23478422196222e+02	1.00000000000000e+02	5.20323466811236e+01	1.44403872272501e+00	1.11429887578759e+01	1.30881169717899e+02	4.64670398601434e+02	4.40778132134470e+00	4.43309892032820e-01	3.42206327861923e+00	1.00000000000000e+00	6.78155859086945e-01	1.12662118408160e+09	
