# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-6.5702222222222247e+02	 8.2582791234001030e-02	 -2.1996211467644917e-02	 1.0414821563718802e-02	 1.5772110118087213e-02
-6.5688888888888914e+02	 8.2756204638213912e-02	 -2.1130362174069939e-02	 1.0139845753491852e-02	 1.5904366392126335e-02
-6.5675555555555582e+02	 8.2921569428998643e-02	 -2.0262871587097712e-02	 9.8628984598582783e-03	 1.6033772544956193e-02
-6.5662222222222249e+02	 8.3078871880430782e-02	 -1.9393815878536485e-02	 9.5841407064181632e-03	 1.6160313331969434e-02
-6.5648888888888916e+02	 8.3228099231732577e-02	 -1.8523270104379853e-02	 9.3037251571135675e-03	 1.6283923650581400e-02
-6.5635555555555584e+02	 8.3369239388426233e-02	 -1.7651308364859095e-02	 9.0217864436899498e-03	 1.6404495245293305e-02
-6.5622222222222251e+02	 8.3502280619368777e-02	 -1.6778004079407747e-02	 8.7384321737869145e-03	 1.6521887251325751e-02
-6.5608888888888919e+02	 8.3627211279259733e-02	 -1.5903430317156991e-02	 8.4537354336464456e-03	 1.6635938713301712e-02
-6.5595555555555586e+02	 8.3744019608626721e-02	 -1.5027660158925801e-02	 8.1677299967892903e-03	 1.6746481687741621e-02
-6.5582222222222254e+02	 8.3852693615382265e-02	 -1.4150767047373392e-02	 7.8804085024917186e-03	 1.6853353851217889e-02
-6.5568888888888921e+02	 8.3953221082625873e-02	 -1.3272825086349294e-02	 7.5917249127380954e-03	 1.6956409242984805e-02
-6.5555555555555588e+02	 8.4045589675088073e-02	 -1.2393909278543424e-02	 7.3016002583401974e-03	 1.7055526837287616e-02
-6.5542222222222256e+02	 8.4129787162110115e-02	 -1.1514095662582302e-02	 7.0099322077513942e-03	 1.7150615900655808e-02
-6.5528888888888923e+02	 8.4205801707855438e-02	 -1.0633461369873450e-02	 6.7166070778257618e-03	 1.7241618838362172e-02
-6.5515555555555591e+02	 8.4273622213082350e-02	 -9.7520845718197646e-03	 6.4215134367987172e-03	 1.7328510854673240e-02
-6.5502222222222258e+02	 8.4333238659174331e-02	 -8.8700443550998910e-03	 6.1245559323807666e-03	 1.7411297648884272e-02
-6.5488888888888926e+02	 8.4384642414650324e-02	 -7.9874205100625342e-03	 5.8256676511486260e-03	 1.7490010738944406e-02
-6.5475555555555593e+02	 8.4427826477317808e-02	 -7.1042932721267311e-03	 5.5248202758754117e-03	 1.7564701700091945e-02
-6.5462222222222260e+02	 8.4462785608788046e-02	 -6.2207430198754181e-03	 5.2220304226537062e-03	 1.7635435313934522e-02
-6.5448888888888928e+02	 8.4489516368399770e-02	 -5.3368499619785023e-03	 4.9173619086449530e-03	 1.7702282206599307e-02
-6.5435555555555595e+02	 8.4508017020591131e-02	 -4.4526938374355226e-03	 4.6109235524470311e-03	 1.7765311665709049e-02
-6.5422222222222263e+02	 8.4518287350963547e-02	 -3.5683536475985705e-03	 4.3028631532344786e-03	 1.7824584664912990e-02
-6.5408888888888930e+02	 8.4520328393264552e-02	 -2.6839074598794814e-03	 3.9933576743733015e-03	 1.7880147912975985e-02
-6.5395555555555597e+02	 8.4514142111382015e-02	 -1.7994322831411870e-03	 3.6826013865633766e-03	 1.7932028830371038e-02
-6.5382222222222265e+02	 8.4499731064429651e-02	 -9.1500405525999078e-04	 3.3707927250384321e-03	 1.7980232373437488e-02
-6.5368888888888932e+02	 8.4477098086110425e-02	 -3.0697722421027372e-05	 3.0581210234637921e-03	 1.8024739260795286e-02
-6.5355555555555600e+02	 8.4446246021175037e-02	 8.5341256713230868e-04	 2.7447547654569182e-03	 1.8065506471673487e-02
-6.5342222222222267e+02	 8.4407177524281327e-02	 1.7372531904927921e-03	 2.4308316443187789e-03	 1.8102469401634735e-02
-6.5328888888888935e+02	 8.4359894965040150e-02	 2.6207507065249100e-03	 2.1164520741984850e-03	 1.8135546178443818e-02
-6.5315555555555602e+02	 8.4304400417992947e-02	 3.5038314789417810e-03	 1.8016756219226663e-03	 1.8164643451200391e-02
-6.5302222222222269e+02	 8.4240695768988474e-02	 4.3864213059121599e-03	 1.4865214881663448e-03	 1.8189663283139978e-02
-6.5288888888888937e+02	 8.4168782898071823e-02	 5.2684450796041810e-03	 1.1709721912135632e-03	 1.8210511198493151e-02
-6.5275555555555604e+02	 8.4088663947447295e-02	 6.1498265359390880e-03	 8.5498055327498472e-04	 1.8227103689543611e-02
-6.5262222222222272e+02	 8.4000341628293562e-02	 7.0304880910527006e-03	 5.3847891478404648e-04	 1.8239375658854584e-02
-6.5248888888888939e+02	 8.3903819548980629e-02	 7.9103508238723245e-03	 2.2139020925677024e-04	 1.8247286115929739e-02
-6.5235555555555607e+02	 8.3799102526807584e-02	 8.7893345710969434e-03	 9.6360386915385248e-05	 1.8250822419410895e-02
-6.5222222222222274e+02	 8.3686196848424488e-02	 9.6673581706065072e-03	 4.1483404095754632e-04	 1.8250001718479680e-02
-6.5208888888888941e+02	 8.3565110463111061e-02	 1.0544339798709555e-02	 7.3406791775375930e-04	 1.8244870283265158e-02
-6.5195555555555609e+02	 8.3435853074140795e-02	 1.1420197399787023e-02	 1.0540669349908872e-03	 1.8235499989609494e-02
-6.5182222222222276e+02	 8.3298436140029020e-02	 1.2294849152215803e-02	 1.3747977402802705e-03	 1.8221982849865981e-02
-6.5168888888888944e+02	 8.3152872766937377e-02	 1.3168213931641533e-02	 1.6961861334858378e-03	 1.8204423655006963e-02
-6.5155555555555611e+02	 8.2999177523862641e-02	 1.4040211735315973e-02	 2.0181171583136008e-03	 1.8182931701701932e-02
-6.5142222222222279e+02	 8.2837366184196223e-02	 1.4910764005212225e-02	 2.3404386058689447e-03	 1.8157612728174399e-02
-6.5128888888888946e+02	 8.2667455428183809e-02	 1.5779793848265895e-02	 2.6629674983928782e-03	 1.8128560818523098e-02
-6.5115555555555613e+02	 8.2489462529747010e-02	 1.6647226092119622e-02	 2.9854989636615079e-03	 1.8095852570439774e-02
-6.5102222222222281e+02	 8.2303405049975173e-02	 1.7512987212053549e-02	 3.3078171300140601e-03	 1.8059542475603152e-02
-6.5088888888888948e+02	 8.2109300574870994e-02	 1.8377005093456841e-02	 3.6297071735849431e-03	 1.8019661028542799e-02
-6.5075555555555616e+02	 8.1907166500645945e-02	 1.9239208691277238e-02	 3.9509676456510653e-03	 1.7976214660407663e-02
-6.5062222222222283e+02	 8.1697019910263083e-02	 2.0099527591656556e-02	 4.2714217391408996e-03	 1.7929188017568265e-02
-6.5048888888888951e+02	 8.1478877524991139e-02	 2.0957891539384096e-02	 4.5909270022096360e-03	 1.7878547701597469e-02
-6.5035555555555618e+02	 8.1252755768184831e-02	 2.1814229973795226e-02	 4.9093818129971514e-03	 1.7824247166609908e-02
-6.5022222222222285e+02	 8.1018670907565857e-02	 2.2668471612396511e-02	 5.2267288283608191e-03	 1.7766232300861162e-02
-6.5008888888888953e+02	 8.0776639291890218e-02	 2.3520544142933288e-02	 5.5429539345131819e-03	 1.7704447144184954e-02
-6.4995555555555620e+02	 8.0526677636882218e-02	 2.4370374022289611e-02	 5.8580819396583453e-03	 1.7638839501863401e-02
-6.4982222222222288e+02	 8.0268803347456869e-02	 2.5217886436585558e-02	 6.1721685453741994e-03	 1.7569365491560518e-02
-6.4968888888888955e+02	 8.0003034833231415e-02	 2.6063005381883091e-02	 6.4852899137262015e-03	 1.7495993979780522e-02
-6.4955555555555623e+02	 7.9729391783445305e-02	 2.6905653894882333e-02	 6.7975308179350977e-03	 1.7418709116636677e-02
-6.4942222222222290e+02	 7.9447895378038605e-02	 2.7745754372307075e-02	 7.1089724616475005e-03	 1.7337512239409492e-02
-6.4928888888888957e+02	 7.9158568400261808e-02	 2.8583228975642437e-02	 7.4196812882986393e-03	 1.7252422061401873e-02
-6.4915555555555625e+02	 7.8861435257745124e-02	 2.9418000063537605e-02	 7.7296994432550226e-03	 1.7163473784686190e-02
-6.4902222222222292e+02	 7.8556521895445541e-02	 3.0249990618776253e-02	 8.0390379930638939e-03	 1.7070717049547213e-02
-6.4888888888888960e+02	 7.8243855631706952e-02	 3.1079124635678010e-02	 8.3476730199211237e-03	 1.6974212685941126e-02
-6.4875555555555627e+02	 7.7923464925148442e-02	 3.1905327416907013e-02	 8.6555450223233694e-03	 1.6874029336861440e-02
-6.4862222222222294e+02	 7.7595379109140078e-02	 3.2728525779168391e-02	 8.9625611655139211e-03	 1.6770239535228271e-02
