# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-1.6350400000000000e+03	 -2.8419897764037708e-03	 -6.2287869515917482e-03	 0000000000000000	 0000000000000000
-1.6348800000000001e+03	 -2.8523212518738951e-03	 -6.2647112286070309e-03	 0000000000000000	 0000000000000000
-1.6347200000000000e+03	 -2.8626662040845121e-03	 -6.3007810674333576e-03	 0000000000000000	 0000000000000000
-1.6345599999999999e+03	 -2.8730247612725841e-03	 -6.3369964815977592e-03	 0000000000000000	 0000000000000000
-1.6344000000000001e+03	 -2.8833970733384861e-03	 -6.3733574911353143e-03	 0000000000000000	 0000000000000000
-1.6342400000000000e+03	 -2.8937832461170920e-03	 -6.4098641067132671e-03	 0000000000000000	 0000000000000000
-1.6340800000000002e+03	 -2.9041832881188129e-03	 -6.4465163115050008e-03	 0000000000000000	 0000000000000000
-1.6339200000000001e+03	 -2.9145970955170670e-03	 -6.4833140488462617e-03	 0000000000000000	 0000000000000000
-1.6337600000000000e+03	 -2.9250244812112952e-03	 -6.5202572246940505e-03	 0000000000000000	 0000000000000000
-1.6336000000000001e+03	 -2.9354652248259256e-03	 -6.5573457245109712e-03	 0000000000000000	 0000000000000000
-1.6334400000000001e+03	 -2.9459191292714143e-03	 -6.5945794394221902e-03	 0000000000000000	 0000000000000000
-1.6332800000000000e+03	 -2.9563860604097159e-03	 -6.6319582884858267e-03	 0000000000000000	 0000000000000000
-1.6331200000000001e+03	 -2.9668659716448873e-03	 -6.6694822292990511e-03	 0000000000000000	 0000000000000000
-1.6329600000000000e+03	 -2.9773589076992151e-03	 -6.7071512483028858e-03	 0000000000000000	 0000000000000000
-1.6328000000000000e+03	 -2.9878650016145060e-03	 -6.7449653349705447e-03	 0000000000000000	 0000000000000000
-1.6326400000000001e+03	 -2.9983844416808392e-03	 -6.7829244796964614e-03	 0000000000000000	 0000000000000000
-1.6324800000000000e+03	 -3.0089174337234966e-03	 -6.8210286505169483e-03	 0000000000000000	 0000000000000000
-1.6323200000000002e+03	 -3.0194641514845692e-03	 -6.8592777908430208e-03	 0000000000000000	 0000000000000000
-1.6321600000000001e+03	 -3.0300246934135723e-03	 -6.8976718354864493e-03	 0000000000000000	 0000000000000000
-0000000000001632	 -3.0405990495644933e-03	 -6.9362107275887722e-03	 0000000000000000	 0000000000000000
-1.6318400000000001e+03	 -3.0511870967459714e-03	 -6.9748944255645044e-03	 0000000000000000	 0000000000000000
-1.6316800000000001e+03	 -3.0617886137634786e-03	 -7.0137228955968215e-03	 0000000000000000	 0000000000000000
-1.6315200000000000e+03	 -3.0724033207652395e-03	 -7.0526960960893862e-03	 0000000000000000	 0000000000000000
-1.6313600000000001e+03	 -3.0830309231634945e-03	 -7.0918139647729653e-03	 0000000000000000	 0000000000000000
-1.6312000000000000e+03	 -3.0936711607511603e-03	 -7.1310764165775729e-03	 0000000000000000	 0000000000000000
-1.6310400000000000e+03	 -3.1043238447498946e-03	 -7.1704833538944260e-03	 0000000000000000	 0000000000000000
-1.6308800000000001e+03	 -3.1149888887961712e-03	 -7.2100346833732275e-03	 0000000000000000	 0000000000000000
-1.6307200000000000e+03	 -3.1256663202191199e-03	 -7.2497303311399889e-03	 0000000000000000	 0000000000000000
-1.6305599999999999e+03	 -3.1363562798895359e-03	 -7.2895702485303747e-03	 0000000000000000	 0000000000000000
-1.6304000000000001e+03	 -3.1470589975996044e-03	 -7.3295544057717541e-03	 0000000000000000	 0000000000000000
-1.6302400000000000e+03	 -3.1577747548418274e-03	 -7.3696827751510751e-03	 0000000000000000	 0000000000000000
-1.6300800000000002e+03	 -3.1685038254243856e-03	 -7.4099553095612909e-03	 0000000000000000	 0000000000000000
-1.6299200000000001e+03	 -3.1792464103650021e-03	 -7.4503719234694519e-03	 0000000000000000	 0000000000000000
-1.6297600000000000e+03	 -3.1900025810238505e-03	 -7.4909324825767881e-03	 0000000000000000	 0000000000000000
-1.6296000000000001e+03	 -3.2007722505295374e-03	 -7.5316368079766704e-03	 0000000000000000	 0000000000000000
-1.6294400000000001e+03	 -3.2115551927818170e-03	 -7.5724847180388497e-03	 0000000000000000	 0000000000000000
-1.6292800000000000e+03	 -3.2223510748755789e-03	 -7.6134760270261358e-03	 0000000000000000	 0000000000000000
-1.6291200000000001e+03	 -3.2331595222371140e-03	 -7.6546105563356139e-03	 0000000000000000	 0000000000000000
-1.6289600000000000e+03	 -3.2439802090418394e-03	 -7.6958881493907234e-03	 0000000000000000	 0000000000000000
-1.6288000000000000e+03	 -3.2548129330148313e-03	 -7.7373086805131780e-03	 0000000000000000	 0000000000000000
-1.6286400000000001e+03	 -3.2656576640651917e-03	 -7.7788720546570428e-03	 0000000000000000	 0000000000000000
-1.6284800000000000e+03	 -3.2765145381119993e-03	 -7.8205781992741630e-03	 0000000000000000	 0000000000000000
-1.6283200000000002e+03	 -3.2873838076295011e-03	 -7.8624270493683774e-03	 0000000000000000	 0000000000000000
-1.6281600000000001e+03	 -3.2982657514782211e-03	 -7.9044185322070110e-03	 0000000000000000	 0000000000000000
-0000000000001628	 -3.3091605842265567e-03	 -7.9465525539210765e-03	 0000000000000000	 0000000000000000
-1.6278400000000001e+03	 -3.3200683828623896e-03	 -7.9888289941549128e-03	 0000000000000000	 0000000000000000
-1.6276800000000001e+03	 -3.3309890658478830e-03	 -8.0312477070476774e-03	 0000000000000000	 0000000000000000
-1.6275200000000000e+03	 -3.3419224172124263e-03	 -8.0738085295363748e-03	 0000000000000000	 0000000000000000
-1.6273600000000001e+03	 -3.3528681553854352e-03	 -8.1165112894178090e-03	 0000000000000000	 0000000000000000
-1.6272000000000000e+03	 -3.3638260086424668e-03	 -8.1593558119795202e-03	 0000000000000000	 0000000000000000
-1.6270400000000000e+03	 -3.3747957827269699e-03	 -8.2023419193999227e-03	 0000000000000000	 0000000000000000
-1.6268800000000001e+03	 -3.3857773905229338e-03	 -8.2454694280150384e-03	 0000000000000000	 0000000000000000
-1.6267200000000000e+03	 -3.3967708510713136e-03	 -8.2887381435221997e-03	 0000000000000000	 0000000000000000
-1.6265599999999999e+03	 -3.4077762616897835e-03	 -8.3321478625453076e-03	 0000000000000000	 0000000000000000
-1.6264000000000001e+03	 -3.4187937800085211e-03	 -8.3756983769585416e-03	 0000000000000000	 0000000000000000
-1.6262400000000000e+03	 -3.4298235432839168e-03	 -8.4193894854553437e-03	 0000000000000000	 0000000000000000
-1.6260800000000002e+03	 -3.4408656277255768e-03	 -8.4632210031830874e-03	 0000000000000000	 0000000000000000
-1.6259200000000001e+03	 -3.4519200450911624e-03	 -8.5071927677372212e-03	 0000000000000000	 0000000000000000
-1.6257600000000000e+03	 -3.4629867561950236e-03	 -8.5513046235129297e-03	 0000000000000000	 0000000000000000
-1.6256000000000001e+03	 -3.4740656751836622e-03	 -8.5955563838061837e-03	 0000000000000000	 0000000000000000
-1.6254400000000001e+03	 -3.4851567243469519e-03	 -8.6399478512809297e-03	 0000000000000000	 0000000000000000
-1.6252800000000000e+03	 -3.4962598164295557e-03	 -8.6844787945989134e-03	 0000000000000000	 0000000000000000
-1.6251200000000001e+03	 -3.5073748524258892e-03	 -8.7291489426872901e-03	 0000000000000000	 0000000000000000
-1.6249600000000000e+03	 -3.5185017300718865e-03	 -8.7739580064223957e-03	 0000000000000000	 0000000000000000
-1.6248000000000000e+03	 -3.5296403707597598e-03	 -8.8189057046224578e-03	 0000000000000000	 0000000000000000
-1.6246400000000001e+03	 -3.5407907405495451e-03	 -8.8639917874636237e-03	 0000000000000000	 0000000000000000
-1.6244800000000000e+03	 -3.5519528651307380e-03	 -8.9092160399404183e-03	 0000000000000000	 0000000000000000
-1.6243200000000002e+03	 -3.5631268109763796e-03	 -8.9545782709991011e-03	 0000000000000000	 0000000000000000
-1.6241600000000001e+03	 -3.5743126481695090e-03	 -9.0000782900756578e-03	 0000000000000000	 0000000000000000
-0000000000001624	 -3.5855103892914802e-03	 -9.0457158879469340e-03	 0000000000000000	 0000000000000000
-1.6238400000000001e+03	 -3.5967199432775216e-03	 -9.0914908236113968e-03	 0000000000000000	 0000000000000000
-1.6236800000000001e+03	 -3.6079410886865220e-03	 -9.1374028249182459e-03	 0000000000000000	 0000000000000000
-1.6235200000000000e+03	 -3.6191734998731379e-03	 -9.1834515932977482e-03	 0000000000000000	 0000000000000000
-1.6233600000000001e+03	 -3.6304168062471797e-03	 -9.2296368132282081e-03	 0000000000000000	 0000000000000000
-1.6232000000000000e+03	 -3.6416706879893786e-03	 -9.2759581559410682e-03	 0000000000000000	 0000000000000000
-1.6230400000000000e+03	 -3.6529349580570539e-03	 -9.3224152824891385e-03	 0000000000000000	 0000000000000000
-1.6228800000000001e+03	 -3.6642096273162266e-03	 -9.3690078419283607e-03	 0000000000000000	 0000000000000000
-1.6227200000000000e+03	 -3.6754949113165249e-03	 -9.4157354757842867e-03	 0000000000000000	 0000000000000000
-1.6225599999999999e+03	 -3.6867911453234564e-03	 -9.4625978212019100e-03	 0000000000000000	 0000000000000000
-1.6224000000000001e+03	 -3.6980987055407221e-03	 -9.5095945222573881e-03	 0000000000000000	 0000000000000000
-1.6222400000000000e+03	 -3.7094179192917599e-03	 -9.5567252386318698e-03	 0000000000000000	 0000000000000000
-1.6220800000000002e+03	 -3.7207489767486514e-03	 -9.6039896544974600e-03	 0000000000000000	 0000000000000000
-1.6219200000000001e+03	 -3.7320918937443089e-03	 -9.6513874740432534e-03	 0000000000000000	 0000000000000000
-1.6217600000000000e+03	 -3.7434465078479435e-03	 -9.6989184144818021e-03	 0000000000000000	 0000000000000000
-1.6216000000000001e+03	 -3.7548125250329301e-03	 -9.7465821939445481e-03	 0000000000000000	 0000000000000000
-1.6214400000000001e+03	 -3.7661895642843242e-03	 -9.7943784838226324e-03	 0000000000000000	 0000000000000000
-1.6212800000000000e+03	 -3.7775772329795032e-03	 -9.8423068958272564e-03	 0000000000000000	 0000000000000000
-1.6211200000000001e+03	 -3.7889751771618815e-03	 -9.8903669877986357e-03	 0000000000000000	 0000000000000000
-1.6209600000000000e+03	 -3.8003831253697038e-03	 -9.9385582750466366e-03	 0000000000000000	 0000000000000000
