# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-0000000000001632	 8.4530497817212492e-03	 7.9360118442488076e-04	 0000000000000000	 0000000000000000
-1.6318399999999999e+03	 8.4667053030976405e-03	 8.0470713154221125e-04	 0000000000000000	 0000000000000000
-1.6316800000000001e+03	 8.4802339278119299e-03	 8.1585445705506044e-04	 0000000000000000	 0000000000000000
-1.6315200000000000e+03	 8.4936347633977945e-03	 8.2704312193843457e-04	 0000000000000000	 0000000000000000
-1.6313600000000001e+03	 8.5069069150040030e-03	 8.3827308478163554e-04	 0000000000000000	 0000000000000000
-1.6312000000000000e+03	 8.5200494867201382e-03	 8.4954430480967938e-04	 0000000000000000	 0000000000000000
-1.6310400000000000e+03	 8.5330615802559785e-03	 8.6085673887147931e-04	 0000000000000000	 0000000000000000
-1.6308800000000001e+03	 8.5459422962796561e-03	 8.7221034443790929e-04	 0000000000000000	 0000000000000000
-1.6307200000000000e+03	 8.5586907330844342e-03	 8.8360507661322247e-04	 0000000000000000	 0000000000000000
-1.6305599999999999e+03	 8.5713059879394347e-03	 8.9504089110991106e-04	 0000000000000000	 0000000000000000
-1.6304000000000001e+03	 8.5837871557441509e-03	 9.0651774128314491e-04	 0000000000000000	 0000000000000000
-1.6302400000000000e+03	 8.5961333303916868e-03	 9.1803558108288557e-04	 0000000000000000	 0000000000000000
-1.6300799999999999e+03	 8.6083436034106228e-03	 9.2959436211127581e-04	 0000000000000000	 0000000000000000
-1.6299200000000001e+03	 8.6204170653410243e-03	 9.4119403655153709e-04	 0000000000000000	 0000000000000000
-1.6297600000000000e+03	 8.6323528043636567e-03	 9.5283455424856637e-04	 0000000000000000	 0000000000000000
-1.6296000000000001e+03	 8.6441499076889174e-03	 9.6451586561501976e-04	 0000000000000000	 0000000000000000
-1.6294400000000001e+03	 8.6558074601731094e-03	 9.7623791873449389e-04	 0000000000000000	 0000000000000000
-1.6292800000000000e+03	 8.6673245457203219e-03	 9.8800066224522453e-04	 0000000000000000	 0000000000000000
-1.6291200000000001e+03	 8.6787002458860313e-03	 9.9980404246542763e-04	 0000000000000000	 0000000000000000
-1.6289600000000000e+03	 8.6899336412916989e-03	 1.0116480062551674e-03	 0000000000000000	 0000000000000000
-1.6288000000000000e+03	 8.7010238102157543e-03	 1.0235324981635726e-03	 0000000000000000	 0000000000000000
-1.6286400000000001e+03	 8.7119698300209651e-03	 1.0354574632686700e-03	 0000000000000000	 0000000000000000
-1.6284800000000000e+03	 8.7227707757326373e-03	 1.0474228443466984e-03	 0000000000000000	 0000000000000000
-1.6283199999999999e+03	 8.7334257214789057e-03	 1.0594285846900660e-03	 0000000000000000	 0000000000000000
-1.6281600000000001e+03	 8.7439337390561034e-03	 1.0714746252984085e-03	 0000000000000000	 0000000000000000
-0000000000001628	 8.7542938993822594e-03	 1.0835609076750223e-03	 0000000000000000	 0000000000000000
-1.6278399999999999e+03	 8.7645052710490900e-03	 1.0956873710393617e-03	 0000000000000000	 0000000000000000
-1.6276800000000001e+03	 8.7745669217888806e-03	 1.1078539551019869e-03	 0000000000000000	 0000000000000000
-1.6275200000000000e+03	 8.7844779170133808e-03	 1.1200605972987272e-03	 0000000000000000	 0000000000000000
-1.6273600000000001e+03	 8.7942373212939115e-03	 1.1323072355441373e-03	 0000000000000000	 0000000000000000
-1.6272000000000000e+03	 8.8038441968870916e-03	 1.1445938054868473e-03	 0000000000000000	 0000000000000000
-1.6270400000000000e+03	 8.8132976052282402e-03	 1.1569202432421502e-03	 0000000000000000	 0000000000000000
-1.6268800000000001e+03	 8.8225966054438342e-03	 1.1692864826681343e-03	 0000000000000000	 0000000000000000
-1.6267200000000000e+03	 8.8317402558582350e-03	 1.1816924580776811e-03	 0000000000000000	 0000000000000000
-1.6265599999999999e+03	 8.8407276124929778e-03	 1.1941381015350163e-03	 0000000000000000	 0000000000000000
-1.6264000000000001e+03	 8.8495577305869530e-03	 1.2066233455474899e-03	 0000000000000000	 0000000000000000
-1.6262400000000000e+03	 8.8582296630822857e-03	 1.2191481203823430e-03	 0000000000000000	 0000000000000000
-1.6260799999999999e+03	 8.8667424621578020e-03	 1.2317123567382072e-03	 0000000000000000	 0000000000000000
-1.6259200000000001e+03	 8.8750951777017625e-03	 1.2443159830823971e-03	 0000000000000000	 0000000000000000
-1.6257600000000000e+03	 8.8832868588587192e-03	 1.2569589283020158e-03	 0000000000000000	 0000000000000000
-1.6256000000000001e+03	 8.8913165524889797e-03	 1.2696411190611671e-03	 0000000000000000	 0000000000000000
-1.6254400000000001e+03	 8.8991833047288062e-03	 1.2823624824325702e-03	 0000000000000000	 0000000000000000
-1.6252800000000000e+03	 8.9068861594364373e-03	 1.2951229432744652e-03	 0000000000000000	 0000000000000000
-1.6251200000000001e+03	 8.9144241597661628e-03	 1.3079224268422686e-03	 0000000000000000	 0000000000000000
-1.6249600000000000e+03	 8.9217963466003015e-03	 1.3207608561855138e-03	 0000000000000000	 0000000000000000
-1.6248000000000000e+03	 8.9290017601375542e-03	 1.3336381547397079e-03	 0000000000000000	 0000000000000000
-1.6246400000000001e+03	 8.9360394383107850e-03	 1.3465542437428705e-03	 0000000000000000	 0000000000000000
-1.6244800000000000e+03	 8.9429084183894735e-03	 1.3595090448080701e-03	 0000000000000000	 0000000000000000
-1.6243199999999999e+03	 8.9496077353838008e-03	 1.3725024773590994e-03	 0000000000000000	 0000000000000000
-1.6241600000000001e+03	 8.9561364236609431e-03	 1.3855344611840897e-03	 0000000000000000	 0000000000000000
-0000000000001624	 8.9624935153349988e-03	 1.3986049138900814e-03	 0000000000000000	 0000000000000000
-1.6238399999999999e+03	 8.9686780418977308e-03	 1.4117137534378308e-03	 0000000000000000	 0000000000000000
-1.6236800000000001e+03	 8.9746890325943414e-03	 1.4248608956153616e-03	 0000000000000000	 0000000000000000
-1.6235200000000000e+03	 8.9805255160683977e-03	 1.4380462565534604e-03	 0000000000000000	 0000000000000000
-1.6233600000000001e+03	 8.9861865187232746e-03	 1.4512697502186986e-03	 0000000000000000	 0000000000000000
-1.6232000000000000e+03	 8.9916710663816082e-03	 1.4645312909099318e-03	 0000000000000000	 0000000000000000
-1.6230400000000000e+03	 8.9969781826324691e-03	 1.4778307907698956e-03	 0000000000000000	 0000000000000000
-1.6228800000000001e+03	 9.0021068905050978e-03	 1.4911681622633468e-03	 0000000000000000	 0000000000000000
-1.6227200000000000e+03	 9.0070562108019517e-03	 1.5045433157069143e-03	 0000000000000000	 0000000000000000
-1.6225599999999999e+03	 9.0118251637864733e-03	 1.5179561617293023e-03	 0000000000000000	 0000000000000000
-1.6224000000000001e+03	 9.0164127675021969e-03	 1.5314066088189693e-03	 0000000000000000	 0000000000000000
-1.6222400000000000e+03	 9.0208180394749492e-03	 1.5448945657664723e-03	 0000000000000000	 0000000000000000
-1.6220799999999999e+03	 9.0250399950171801e-03	 1.5584199392301293e-03	 0000000000000000	 0000000000000000
-1.6219200000000001e+03	 9.0290776489451458e-03	 1.5719826361604338e-03	 0000000000000000	 0000000000000000
-1.6217600000000000e+03	 9.0329300138685398e-03	 1.5855825613838408e-03	 0000000000000000	 0000000000000000
-1.6216000000000001e+03	 9.0365961019222719e-03	 1.5992196200088670e-03	 0000000000000000	 0000000000000000
-1.6214400000000001e+03	 9.0400749230415880e-03	 1.6128937150281712e-03	 0000000000000000	 0000000000000000
-1.6212800000000000e+03	 9.0433654867085843e-03	 1.6266047497067746e-03	 0000000000000000	 0000000000000000
-1.6211200000000001e+03	 9.0464668002125503e-03	 1.6403526252016184e-03	 0000000000000000	 0000000000000000
-1.6209600000000000e+03	 9.0493778704116099e-03	 1.6541372429327041e-03	 0000000000000000	 0000000000000000
-1.6208000000000000e+03	 9.0520977019777089e-03	 1.6679585022197653e-03	 0000000000000000	 0000000000000000
-1.6206400000000001e+03	 9.0546252991737675e-03	 1.6818163026361046e-03	 0000000000000000	 0000000000000000
-1.6204800000000000e+03	 9.0569596640834461e-03	 1.6957105416627563e-03	 0000000000000000	 0000000000000000
