# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-6.4271111111111134e+02	 -7.3355651000386888e-03	 -8.4127389298082833e-02	 7.1176509240344797e-03	 6.4472627772236279e-03
-6.4257777777777801e+02	 -6.4734447097086426e-03	 -8.4149233186796540e-02	 7.0209393547125140e-03	 6.5143903293360950e-03
-6.4244444444444468e+02	 -5.6111461838912104e-03	 -8.4163030297738015e-02	 6.9231784948660035e-03	 6.5805599503825363e-03
-6.4231111111111136e+02	 -4.7487458976479529e-03	 -8.4168780120791958e-02	 6.8244017945449063e-03	 6.6458352174603164e-03
-6.4217777777777803e+02	 -3.8863189034174408e-03	 -8.4166483086500127e-02	 6.7246469565003450e-03	 6.7102507491956231e-03
-6.4204444444444471e+02	 -3.0239390824127518e-03	 -8.4156140380856476e-02	 6.6239547259672443e-03	 6.7738110712127764e-03
-6.4191111111111138e+02	 -2.1616794249999841e-03	 -8.4137753746767754e-02	 6.5223672356715589e-03	 6.8364929725941437e-03
-6.4177777777777806e+02	 -1.2996123764801224e-03	 -8.4111325294906863e-02	 6.4199258929995354e-03	 6.8982501626635440e-03
-6.4164444444444473e+02	 -4.3781022502173119e-04	 -8.4076857356311055e-02	 6.3166693691564012e-03	 6.9590197643289997e-03
-6.4151111111111140e+02	 4.2365451760192967e-04	 -8.4034352385115335e-02	 6.2126314390322278e-03	 7.0187298422013100e-03
-6.4137777777777808e+02	 1.2847087857304519e-03	 -8.3983812940791075e-02	 6.1078394481947421e-03	 7.0773068913787540e-03
-6.4124444444444475e+02	 2.1452786957158821e-03	 -8.3925241736776596e-02	 6.0023132560718439e-03	 7.1346826950122733e-03
-6.4111111111111143e+02	 3.0052893936603916e-03	 -8.3858641768391501e-02	 5.8960651443353898e-03	 7.1907996230944349e-03
-6.4097777777777810e+02	 3.8646649950347068e-03	 -8.3784016489351895e-02	 5.7891003761263923e-03	 7.2456146373927055e-03
-6.4084444444444478e+02	 4.7233286500821424e-03	 -8.3701370027760069e-02	 5.6814186791049664e-03	 7.2991007125988716e-03
-6.4071111111111145e+02	 5.5812026923645732e-03	 -8.3610707407021714e-02	 5.5730161582267165e-03	 7.3512468753147431e-03
-6.4057777777777812e+02	 6.4382088845475870e-03	 -8.3512034746616531e-02	 5.4638875166734824e-03	 7.4020559760992199e-03
-6.4044444444444480e+02	 7.2942687146375883e-03	 -8.3405359420862010e-02	 5.3540282200562174e-03	 7.4515411789697339e-03
-6.4031111111111147e+02	 8.1493037336354927e-03	 -8.3290690149049648e-02	 5.2434362553963488e-03	 7.4997211317509027e-03
-6.4017777777777815e+02	 9.0032358986451462e-03	 -8.3168037017804217e-02	 5.1321135554112064e-03	 7.5466144475804242e-03
-6.4004444444444482e+02	 9.8559878901610994e-03	 -8.3037411421657450e-02	 5.0200665201959680e-03	 7.5922341889995693e-03
-6.3991111111111150e+02	 1.0707483386714008e-02	 -8.2898825942930271e-02	 4.9073062023269557e-03	 7.6365825559499001e-03
-6.3977777777777817e+02	 1.1557647251024936e-02	 -8.2752294175661573e-02	 4.7938477861914604e-03	 7.6796469511624110e-03
-6.3964444444444484e+02	 1.2406405633294700e-02	 -8.2597830521928303e-02	 4.6797097892006031e-03	 7.7213974223244719e-03
-6.3951111111111152e+02	 1.3253685947525004e-02	 -8.2435449980612308e-02	 4.5649129954630279e-03	 7.7617865857764201e-03
-6.3937777777777819e+02	 1.4099416748221152e-02	 -8.2265167949216414e-02	 4.4494792342535784e-03	 7.8007514866218486e-03
-6.3924444444444487e+02	 1.4943527485664130e-02	 -8.2087000065463434e-02	 4.3334302930266924e-03	 7.8382183128482552e-03
-6.3911111111111154e+02	 1.5785948181790525e-02	 -8.1900962092843976e-02	 4.2167867020819674e-03	 7.8741087521638775e-03
-6.3897777777777821e+02	 1.6626609041424111e-02	 -8.1707069874652469e-02	 4.0995668062610742e-03	 7.9083479274739688e-03
-6.3884444444444489e+02	 1.7465440040229960e-02	 -8.1505339344108821e-02	 3.9817859327361408e-03	 7.9408728508223447e-03
-6.3871111111111156e+02	 1.8302370539275182e-02	 -8.1295786605717762e-02	 3.8634560119413927e-03	 7.9716401559117855e-03
-6.3857777777777824e+02	 1.9137328947367905e-02	 -8.1078428064215335e-02	 3.7445852868131591e-03	 8.0006326294750352e-03
-6.3844444444444491e+02	 1.9970242498455630e-02	 -8.0853280601892535e-02	 3.6251788862071491e-03	 8.0278627913479284e-03
-6.3831111111111159e+02	 2.0801037131421798e-02	 -8.0620361776870653e-02	 3.5052395279729694e-03	 8.0533740209478566e-03
-6.3817777777777826e+02	 2.1629637531749232e-02	 -8.0379690028177034e-02	 3.3847688946475286e-03	 8.0772377929907435e-03
-6.3804444444444493e+02	 2.2455967289573935e-02	 -8.0131284865017610e-02	 3.2637692753819717e-03	 8.0995482441377220e-03
-6.3791111111111161e+02	 2.3279949204539817e-02	 -7.9875167017423546e-02	 3.1422453937319738e-03	 8.1204136070134325e-03
-6.3777777777777828e+02	 2.4101505675164506e-02	 -7.9611358538689184e-02	 3.0202062345445137e-03	 8.1399463205951150e-03
-6.3764444444444496e+02	 2.4920559163973930e-02	 -7.9339882839440892e-02	 2.8976665621095197e-03	 8.1582518571927665e-03
-6.3751111111111163e+02	 2.5737032682312790e-02	 -7.9060764660345048e-02	 2.7746481738339249e-03	 8.1754181777888846e-03
-6.3737777777777831e+02	 2.6550850250050686e-02	 -7.8774029975825624e-02	 2.6511804961447190e-03	 8.1915066757485278e-03
-6.3724444444444498e+02	 2.7361937300459053e-02	 -7.8479705847771392e-02	 2.5273007604530344e-03	 8.2065452089334912e-03
-6.3711111111111165e+02	 2.8170220965104402e-02	 -7.8177820237081003e-02	 2.4030534362699837e-03	 8.2205248018158983e-03
-6.3697777777777833e+02	 2.8975630246410613e-02	 -7.7868401793370887e-02	 2.2784892975471972e-03	 8.2333993126670890e-03
-6.3684444444444500e+02	 2.9778096017097886e-02	 -7.7551479642868237e-02	 2.1536637598989152e-03	 8.2450894465786462e-03
-6.3671111111111168e+02	 3.0577550890437944e-02	 -7.7227083186490422e-02	 2.0286348950564002e-03	 8.2554894068476159e-03
-6.3657777777777835e+02	 3.1373928930145061e-02	 -7.6895241935064793e-02	 1.9034609905590812e-03	 8.2644767821147269e-03
-6.3644444444444503e+02	 3.2167165265790151e-02	 -7.6555985381420610e-02	 1.7781978689960607e-03	 8.2719238213062596e-03
-6.3631111111111170e+02	 3.2957195625656015e-02	 -7.6209342937757690e-02	 1.6528962845269116e-03	 8.2777095545836232e-03
-6.3617777777777837e+02	 3.3743955849763245e-02	 -7.5855343926154978e-02	 1.5275992896531083e-03	 8.2817310792187016e-03
-6.3604444444444505e+02	 3.4527381431855513e-02	 -7.5494017644493552e-02	 1.4023405465938585e-03	 8.2839133276539911e-03
-6.3591111111111172e+02	 3.5307407123242783e-02	 -7.5125393485253128e-02	 1.2771429913763072e-03	 8.2842161420337845e-03
-6.3577777777777840e+02	 3.6083966661791797e-02	 -7.4749501114164688e-02	 1.1520188633360013e-03	 8.2826376999580731e-03
-6.3564444444444507e+02	 3.6856992614428923e-02	 -7.4366370679034816e-02	 1.0269705525816971e-03	 8.2792147714965125e-03
-6.3551111111111175e+02	 3.7626416385496998e-02	 -7.3976033035992914e-02	 9.0199267824710638e-04	 8.2740187039238577e-03
-6.3537777777777842e+02	 3.8392168340699598e-02	 -7.3578519964732692e-02	 7.7707465547117559e-04	 8.2671487827212786e-03
-6.3524444444444509e+02	 3.9154178071753178e-02	 -7.3173864346964615e-02	 6.5220397771141602e-04	 8.2587223505132812e-03
-6.3511111111111177e+02	 3.9912374735613078e-02	 -7.2762100293122287e-02	 5.2736937786750429e-04	 8.2488638074273979e-03
-6.3497777777777844e+02	 4.0666687462571613e-02	 -7.2343263194171781e-02	 4.0256375665947080e-04	 8.2376926854568211e-03
-6.3484444444444512e+02	 4.1417045777464072e-02	 -7.1917389704827694e-02	 2.7778660075736234e-04	 8.2253122464877038e-03
-6.3471111111111179e+02	 4.2163380002799636e-02	 -7.1484517651575832e-02	 1.5304553876486080e-04	 8.2117997352746386e-03
-6.3457777777777846e+02	 4.2905621615867647e-02	 -7.1044685888753276e-02	 2.8357324491147293e-05	 8.1971990363189917e-03
-6.3444444444444514e+02	 4.3643703513578734e-02	 -7.0597934115436953e-02	 9.6252230044637500e-05	 8.1815166178813570e-03
-6.3431111111111181e+02	 4.4377560189859139e-02	 -7.0144302678798787e-02	 2.2074874437852927e-04	 8.1647208878301569e-03
-6.3417777777777849e+02	 4.5107127779030032e-02	 -6.9683832388009140e-02	 3.4509059854922200e-04	 8.1467456753454570e-03
-6.3404444444444516e+02	 4.5832343998177434e-02	 -6.9216564352400867e-02	 4.6923065207444691e-04	 8.1274966817339589e-03
-6.3391111111111184e+02	 4.6553147959026701e-02	 -6.8742539868145686e-02	 5.9311851428890834e-04	 8.1068613204049456e-03
-6.3377777777777851e+02	 4.7269479899539016e-02	 -6.8261800349895319e-02	 7.1670311843623051e-04	 8.0847199734694897e-03
-6.3364444444444518e+02	 4.7981280836392581e-02	 -6.7774387323873961e-02	 8.3993549922876248e-04	 8.0609586678033196e-03
-6.3351111111111186e+02	 4.8688492189424427e-02	 -6.7280342465510012e-02	 9.6277168207575456e-04	 8.0354809940974548e-03
-6.3337777777777853e+02	 4.9391055410951852e-02	 -6.6779707686710987e-02	 1.0851752508235445e-03	 8.0082185034626718e-03
-6.3324444444444521e+02	 5.0088911652744782e-02	 -6.6272525250194295e-02	 1.2071196003611113e-03	 7.9791387483272302e-03
-6.3311111111111188e+02	 5.0782001521110016e-02	 -6.5758837904586268e-02	 1.3285892574948974e-03	 7.9482494464517828e-03
-6.3297777777777856e+02	 5.1470264919893545e-02	 -6.5238689019610024e-02	 1.4495805645458118e-03	 7.9155990123016551e-03
-6.3284444444444523e+02	 5.2153641026887292e-02	 -6.4712122707995950e-02	 1.5701009050702850e-03	 7.8812727755206424e-03
-6.3271111111111190e+02	 5.2832068369084682e-02	 -6.4179183921833097e-02	 1.6901671392919604e-03	 7.8453857552709394e-03
-6.3257777777777858e+02	 5.3505485018896820e-02	 -6.3639918511160243e-02	 1.8098027022762332e-03	 7.8080720898423550e-03
-6.3244444444444525e+02	 5.4173828857055198e-02	 -6.3094373244484928e-02	 1.9290339183709593e-03	 7.7694727669399555e-03
-6.3231111111111193e+02	 5.4837037895396699e-02	 -6.2542595787775337e-02	 2.0478855589534449e-03	 7.7297223940817616e-03
-6.3217777777777860e+02	 5.5495050609186442e-02	 -6.1984634651142616e-02	 2.1663761484472686e-03	 7.6889367952137633e-03
-6.3204444444444528e+02	 5.6147806250676890e-02	 -6.1420539109846649e-02	 2.2845133197762053e-03	 7.6472022146880647e-03
-6.3191111111111195e+02	 5.6795245117574979e-02	 -6.0850359110334033e-02	 2.4022897134327414e-03	 7.6045675017670789e-03
-6.3177777777777862e+02	 5.7437308740636121e-02	 -6.0274145173225095e-02	 2.5196800767555267e-03	 7.5610401475127986e-03
-6.3164444444444530e+02	 5.8073939995230826e-02	 -5.9691948297749708e-02	 2.6366396265120281e-03	 7.5165857761607668e-03
-6.3151111111111197e+02	 5.8705083107303768e-02	 -5.9103819879802601e-02	 2.7531045049776610e-03	 7.4711320476090748e-03
-6.3137777777777865e+02	 5.9330683582992594e-02	 -5.8509811640340005e-02	 2.8689940989080238e-03	 7.4245755956621196e-03
-6.3124444444444532e+02	 5.9950688048027341e-02	 -5.7909975575595900e-02	 2.9842154222226407e-03	 7.3767919303264762e-03
-6.3111111111111200e+02	 6.0565044035817639e-02	 -5.7304363921648858e-02	 3.0986691773493475e-03	 7.3276468810057338e-03
-6.3097777777777867e+02	 6.1173699730312010e-02	 -5.6693029144926341e-02	 3.2122570106500928e-03	 7.2770088956772838e-03
-6.3084444444444534e+02	 6.1776603696796904e-02	 -5.6076023949906309e-02	 3.3248893028965140e-03	 7.2247610549780461e-03
-6.3071111111111202e+02	 6.2373704625380291e-02	 -5.5453401313787565e-02	 3.4364925375519120e-03	 7.1708118094697681e-03
-6.3057777777777869e+02	 6.2964951103701317e-02	 -5.4825214537579464e-02	 3.5470157332452863e-03	 7.1151036176164695e-03
-6.3044444444444537e+02	 6.3550291455122004e-02	 -5.4191517317500278e-02	 3.6564348732335420e-03	 7.0576191007809541e-03
-6.3031111111111204e+02	 6.4129673637825499e-02	 -5.3552363823662699e-02	 3.7647552733766662e-03	 6.9983840012390885e-03
-6.3017777777777872e+02	 6.4703045240509405e-02	 -5.2907808782834409e-02	 3.8720110044470220e-03	 6.9374665602470742e-03
-6.3004444444444539e+02	 6.5270353550912541e-02	 -5.2257907552661242e-02	 3.9782620876969328e-03	 6.8749740250400038e-03
-6.2991111111111206e+02	 6.5831545718623194e-02	 -5.1602716180993269e-02	 4.0835889209303511e-03	 6.8110455814185400e-03
-6.2977777777777874e+02	 6.6386568976928212e-02	 -5.0942291442777322e-02	 4.1880849762834568e-03	 6.7458428639941559e-03
-6.2964444444444541e+02	 6.6935370921052173e-02	 -5.0276690850717926e-02	 4.2918479995259920e-03	 6.6795385052671463e-03
