# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-1.8185866666666689e+03	 6.9356643776548890e-02	 6.7221220987195004e-02	 1.8134441653165968e-03	 9.7967609745737150e-03
-1.8184533333333356e+03	 6.8945920416287165e-02	 6.7636608270100873e-02	 1.7733667011347412e-03	 9.7760372074819912e-03
-1.8183200000000024e+03	 6.8532719292200589e-02	 6.8049548355294559e-02	 1.7333558224547265e-03	 9.7556731530925589e-03
-1.8181866666666692e+03	 6.8117055405710086e-02	 6.8460026554225326e-02	 1.6934305854175592e-03	 9.7356631483531686e-03
-1.8180533333333360e+03	 6.7698943526711422e-02	 6.8868028232671616e-02	 1.6536070767907956e-03	 9.7160032814826991e-03
-1.8179200000000028e+03	 6.7278398169025019e-02	 6.9273538826465808e-02	 1.6138973156493565e-03	 9.6966925947548077e-03
-1.8177866666666696e+03	 6.6855433587797067e-02	 6.9676543859813478e-02	 1.5743083845253017e-03	 9.6777340242937271e-03
-1.8176533333333364e+03	 6.6430063800173550e-02	 7.0077028963033416e-02	 1.5348418254715083e-03	 9.6591349871424370e-03
-1.8175200000000032e+03	 6.6002302630707346e-02	 7.0474979885783190e-02	 1.4954933812024440e-03	 9.6409075094925356e-03
-1.8173866666666700e+03	 6.5572163775344167e-02	 7.0870382503115961e-02	 1.4562531140973368e-03	 9.6230678739761544e-03
-1.8172533333333367e+03	 6.5139660880317418e-02	 7.1263222812764773e-02	 1.4171058251230295e-03	 9.6056358326492841e-03
-1.8171200000000035e+03	 6.4704807630440203e-02	 7.1653486922429455e-02	 1.3780317978404439e-03	 9.5886334065014012e-03
-1.8169866666666703e+03	 6.4267617838587823e-02	 7.2041161028567668e-02	 1.3390078264916918e-03	 9.5720833894183954e-03
-1.8168533333333371e+03	 6.3828105531684373e-02	 7.2426231388331513e-02	 1.3000083989045150e-03	 9.5560076819722894e-03
-1.8167200000000039e+03	 6.3386285025665123e-02	 7.2808684287884770e-02	 1.2610070134648859e-03	 9.5404255888098533e-03
-1.8165866666666707e+03	 6.2942170985223048e-02	 7.3188506011285126e-02	 1.2219775464945943e-03	 9.5253522438714100e-03
-1.8164533333333375e+03	 6.2495778465901555e-02	 7.3565682813311412e-02	 1.1828955780813835e-03	 9.5107972621235604e-03
-1.8163200000000043e+03	 6.2047122933536827e-02	 7.3940200901224620e-02	 1.1437396262096130e-03	 9.4967637774008296e-03
-1.8161866666666710e+03	 6.1596220262785016e-02	 7.4312046427902817e-02	 1.1044922034489423e-03	 9.4832479569024741e-03
-1.8160533333333378e+03	 6.1143086715367286e-02	 7.4681205498093636e-02	 1.0651406961811175e-03	 9.4702389865339853e-03
