# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-1.0964000000000001e+03	 -1.5396966133473394e-02	 3.8404897819561458e-04	 0000000000000000	 0000000000000000
-1.0962666666666667e+03	 -1.5407887143188716e-02	 3.5832900371031315e-04	 0000000000000000	 0000000000000000
-1.0961333333333334e+03	 -1.5418669439771616e-02	 3.3250824170251637e-04	 0000000000000000	 0000000000000000
-0000000000001096	 -1.5429312390228008e-02	 3.0658662164024879e-04	 0000000000000000	 0000000000000000
-1.0958666666666668e+03	 -1.5439815360891453e-02	 2.8056407344082300e-04	 0000000000000000	 0000000000000000
-1.0957333333333333e+03	 -1.5450177717441026e-02	 2.5444052756789224e-04	 0000000000000000	 0000000000000000
-1.0956000000000001e+03	 -1.5460398824889162e-02	 2.2821591493558482e-04	 0000000000000000	 0000000000000000
-1.0954666666666667e+03	 -1.5470478047598459e-02	 2.0189016700644221e-04	 0000000000000000	 0000000000000000
-1.0953333333333333e+03	 -1.5480414749270453e-02	 1.7546321569520995e-04	 0000000000000000	 0000000000000000
-1.0952000000000000e+03	 -1.5490208292961870e-02	 1.4893499346686900e-04	 0000000000000000	 0000000000000000
-1.0950666666666666e+03	 -1.5499858041073730e-02	 1.2230543324026052e-04	 0000000000000000	 0000000000000000
-1.0949333333333334e+03	 -1.5509363355367366e-02	 9.5574468486543725e-05	 0000000000000000	 0000000000000000
-1.0948000000000000e+03	 -1.5518723596953572e-02	 6.8742033132081646e-05	 0000000000000000	 0000000000000000
-1.0946666666666667e+03	 -1.5527938126309182e-02	 4.1808061657700772e-05	 0000000000000000	 0000000000000000
-1.0945333333333333e+03	 -1.5537006303265273e-02	 1.4772489001003847e-05	 0000000000000000	 0000000000000000
-1.0944000000000001e+03	 -1.5545927487024415e-02	 -1.2364749343974501e-05	 0000000000000000	 0000000000000000
-1.0942666666666667e+03	 -1.5554701036148737e-02	 -3.9603717425079942e-05	 0000000000000000	 0000000000000000
-1.0941333333333334e+03	 -1.5563326308577256e-02	 -6.6944478731632991e-05	 0000000000000000	 0000000000000000
-0000000000001094	 -1.5571802661613838e-02	 -9.4387096293220227e-05	 0000000000000000	 0000000000000000
-1.0938666666666668e+03	 -1.5580129451944522e-02	 -1.2193163257923675e-04	 0000000000000000	 0000000000000000
-1.0937333333333333e+03	 -1.5588306035625537e-02	 -1.4957814959745870e-04	 0000000000000000	 0000000000000000
-1.0936000000000001e+03	 -1.5596331768100751e-02	 -1.7732670879355451e-04	 0000000000000000	 0000000000000000
-1.0934666666666667e+03	 -1.5604206004189406e-02	 -2.0517737115052179e-04	 0000000000000000	 0000000000000000
-1.0933333333333333e+03	 -1.5611928098104081e-02	 -2.3313019708706348e-04	 0000000000000000	 0000000000000000
-1.0932000000000000e+03	 -1.5619497403437889e-02	 -2.6118524655757648e-04	 0000000000000000	 0000000000000000
-1.0930666666666666e+03	 -1.5626913273182653e-02	 -2.8934257895034068e-04	 0000000000000000	 0000000000000000
-1.0929333333333334e+03	 -1.5634175059716485e-02	 -3.1760225318813213e-04	 0000000000000000	 0000000000000000
-1.0928000000000000e+03	 -1.5641282114821287e-02	 -3.4596432762528740e-04	 0000000000000000	 0000000000000000
-1.0926666666666667e+03	 -1.5648233789670684e-02	 -3.7442886014936889e-04	 0000000000000000	 0000000000000000
-1.0925333333333333e+03	 -1.5655029434847787e-02	 -4.0299590807764570e-04	 0000000000000000	 0000000000000000
-1.0924000000000001e+03	 -1.5661668400332892e-02	 -4.3166552825904005e-04	 0000000000000000	 0000000000000000
-1.0922666666666667e+03	 -1.5668150035521074e-02	 -4.6043777697072274e-04	 0000000000000000	 0000000000000000
-1.0921333333333334e+03	 -1.5674473689210152e-02	 -4.8931271001942487e-04	 0000000000000000	 0000000000000000
-0000000000001092	 -1.5680638709618333e-02	 -5.1829038263857396e-04	 0000000000000000	 0000000000000000
-1.0918666666666668e+03	 -1.5686644444372108e-02	 -5.4737084959005362e-04	 0000000000000000	 0000000000000000
-1.0917333333333333e+03	 -1.5692490240523826e-02	 -5.7655416506014324e-04	 0000000000000000	 0000000000000000
-1.0916000000000001e+03	 -1.5698175444539213e-02	 -6.0584038276231735e-04	 0000000000000000	 0000000000000000
-1.0914666666666667e+03	 -1.5703699402316196e-02	 -6.3522955583250932e-04	 0000000000000000	 0000000000000000
-1.0913333333333333e+03	 -1.5709061459171180e-02	 -6.6472173693272324e-04	 0000000000000000	 0000000000000000
-1.0912000000000000e+03	 -1.5714260959858291e-02	 -6.9431697814535957e-04	 0000000000000000	 0000000000000000
-1.0910666666666666e+03	 -1.5719297248556086e-02	 -7.2401533107765027e-04	 0000000000000000	 0000000000000000
-1.0909333333333334e+03	 -1.5724169668886203e-02	 -7.5381684675539088e-04	 0000000000000000	 0000000000000000
-1.0908000000000000e+03	 -1.5728877563900047e-02	 -7.8372157572760494e-04	 0000000000000000	 0000000000000000
-1.0906666666666667e+03	 -1.5733420276098111e-02	 -8.1372956796032711e-04	 0000000000000000	 0000000000000000
-1.0905333333333333e+03	 -1.5737797147416258e-02	 -8.4384087294144526e-04	 0000000000000000	 0000000000000000
-1.0904000000000001e+03	 -1.5742007519244979e-02	 -8.7405553957400569e-04	 0000000000000000	 0000000000000000
-1.0902666666666667e+03	 -1.5746050732415771e-02	 -9.0437361628173060e-04	 0000000000000000	 0000000000000000
-1.0901333333333334e+03	 -1.5749926127220482e-02	 -9.3479515090123973e-04	 0000000000000000	 0000000000000000
-0000000000001090	 -1.5753633043397445e-02	 -9.6532019078896512e-04	 0000000000000000	 0000000000000000
-1.0898666666666668e+03	 -1.5757170820151392e-02	 -9.9594878271259176e-04	 0000000000000000	 0000000000000000
-1.0897333333333333e+03	 -1.5760538796139062e-02	 -1.0266809729580220e-03	 0000000000000000	 0000000000000000
-1.0896000000000001e+03	 -1.5763736309489056e-02	 -1.0575168072203497e-03	 0000000000000000	 0000000000000000
-1.0894666666666667e+03	 -1.5766762697788234e-02	 -1.0884563307120949e-03	 0000000000000000	 0000000000000000
-1.0893333333333333e+03	 -1.5769617298100589e-02	 -1.1194995880533230e-03	 0000000000000000	 0000000000000000
-1.0892000000000000e+03	 -1.5772299446954047e-02	 -1.1506466233797349e-03	 0000000000000000	 0000000000000000
-1.0890666666666666e+03	 -1.5774808480359767e-02	 -1.1818974802330661e-03	 0000000000000000	 0000000000000000
-1.0889333333333334e+03	 -1.5777143733798675e-02	 -1.2132522016695851e-03	 0000000000000000	 0000000000000000
-1.0888000000000000e+03	 -1.5779304542240358e-02	 -1.2447108301497085e-03	 0000000000000000	 0000000000000000
-1.0886666666666667e+03	 -1.5781290240129840e-02	 -1.2762734076471364e-03	 0000000000000000	 0000000000000000
-1.0885333333333333e+03	 -1.5783100161407247e-02	 -1.3079399755380407e-03	 0000000000000000	 0000000000000000
-1.0884000000000001e+03	 -1.5784733639493433e-02	 -1.3397105747107313e-03	 0000000000000000	 0000000000000000
-1.0882666666666667e+03	 -1.5786190007310144e-02	 -1.3715852454539586e-03	 0000000000000000	 0000000000000000
-1.0881333333333334e+03	 -1.5787468597265732e-02	 -1.4035640275679396e-03	 0000000000000000	 0000000000000000
-0000000000001088	 -1.5788568741275589e-02	 -1.4356469602511972e-03	 0000000000000000	 0000000000000000
-1.0878666666666668e+03	 -1.5789489770747376e-02	 -1.4678340822126205e-03	 0000000000000000	 0000000000000000
-1.0877333333333333e+03	 -1.5790231016601340e-02	 -1.5001254315577667e-03	 0000000000000000	 0000000000000000
-1.0876000000000001e+03	 -1.5790791809256372e-02	 -1.5325210459014281e-03	 0000000000000000	 0000000000000000
-1.0874666666666667e+03	 -1.5791171478649588e-02	 -1.5650209622533877e-03	 0000000000000000	 0000000000000000
-1.0873333333333333e+03	 -1.5791369354222349e-02	 -1.5976252171313783e-03	 0000000000000000	 0000000000000000
-1.0872000000000000e+03	 -1.5791384764940679e-02	 -1.6303338464465241e-03	 0000000000000000	 0000000000000000
-1.0870666666666666e+03	 -1.5791217039280495e-02	 -1.6631468856168011e-03	 0000000000000000	 0000000000000000
-1.0869333333333334e+03	 -1.5790865505248199e-02	 -1.6960643694517797e-03	 0000000000000000	 0000000000000000
-1.0868000000000000e+03	 -1.5790329490366194e-02	 -1.7290863322670235e-03	 0000000000000000	 0000000000000000
-1.0866666666666667e+03	 -1.5789608321693252e-02	 -1.7622128077679614e-03	 0000000000000000	 0000000000000000
-1.0865333333333333e+03	 -1.5788701325809860e-02	 -1.7954438291644579e-03	 0000000000000000	 0000000000000000
-1.0864000000000001e+03	 -1.5787607828839301e-02	 -1.8287794290552492e-03	 0000000000000000	 0000000000000000
